24394.97181,22.85472,63.8917,1.5446,0.7114,3
24395.27181,22.85267,63.9006,1.5813,0.7454,3
24395.57181,22.85387,63.8986,1.5711,0.7381,3
24395.87181,22.85274,63.902,1.5825,0.7254,3
24396.17181,22.85293,63.9023,1.5871,0.7121,3
24396.47181,22.85217,63.8535,1.6004,0.7638,3
24396.77181,22.85192,63.8316,1.5977,0.7967,3
24397.07181,22.85168,63.8097,1.6135,0.8291,3
24397.37181,22.85384,63.1031,1.6156,0.8383,3
24397.67181,22.85437,62.8631,1.6188,0.8644,3
24397.97181,22.85065,62.9079,1.6602,0.9485,3
24398.27181,22.84978,62.7615,1.7795,1.0484,3
24398.57181,22.85163,62.6044,1.8891,1.1643,3
24398.87181,22.85167,62.4545,1.9592,1.2217,3
24399.17181,22.85148,62.2924,1.9828,1.294,3
24399.47181,22.85144,62.1379,1.9681,1.2947,3
24399.77181,22.85127,61.9858,1.9019,1.2807,3
24400.07181,22.85117,61.8323,1.859,1.2725,3
24400.37181,22.85108,61.6789,1.8704,1.2767,3
24400.67181,22.85116,61.5405,1.8716,1.2385,3
24400.97181,22.85111,61.3916,1.908,1.2467,3
24401.27181,22.85136,61.2413,1.9322,1.2937,3
24401.57181,22.85141,61.092,1.9056,1.2527,3
24401.87181,22.85116,60.9294,1.8686,1.2217,3
24402.17181,22.85112,60.7758,1.7793,1.1535,3
24402.47181,22.85106,60.6381,1.7315,1.0753,3
24402.77181,22.85102,60.4901,1.6945,1.0729,3
24403.07181,22.85122,60.3359,1.7076,1.1066,3
24403.37181,22.85126,60.1856,1.7425,1.1564,3
24403.67181,22.85108,60.0265,1.7774,1.1882,3
24403.97181,22.85103,59.8726,1.8253,1.2221,3
24404.27181,22.8511,59.7269,1.8438,1.252,3
24404.57181,22.8511,59.5764,1.7923,1.2504,3
24404.87181,22.8511,59.435,1.7546,1.236,3
24405.17181,22.8511,59.2885,1.795,1.2443,3
24405.47181,22.8511,59.142,1.8413,1.3038,3
24405.77181,22.8511,58.9866,1.9097,1.373,3
24406.07181,22.8511,58.8371,1.9544,1.4118,3
24406.37181,22.8511,58.6737,2.0177,1.4174,3
24406.67181,22.8511,58.5198,2.0671,1.509,3
24406.97181,22.85125,58.3787,2.0995,1.5517,3
24407.27181,22.85131,58.2293,2.1137,1.5702,3
24407.57181,22.85108,58.0819,2.1691,1.5548,3
24407.87181,22.85104,57.9332,2.0916,1.4901,3
24408.17181,22.851,57.7845,1.9647,1.3815,3
24408.47181,22.8511,57.6203,1.7818,1.2352,3
24408.77181,22.8511,57.4672,1.5965,1.0709,3
24409.07181,22.85124,57.334,1.4462,0.958,3
24409.37181,22.85129,57.1876,1.3515,0.8594,3
24409.67181,22.85106,57.034,1.2739,0.7601,3
24409.97181,22.85101,56.885,1.1857,0.6854,3
24410.27181,22.85096,56.7361,1.1541,0.6611,3
24410.57181,22.85096,56.5772,1.1612,0.6069,3
24410.87181,22.85092,56.4257,1.1143,0.5991,3
24411.17181,22.85115,56.2795,1.1146,0.6127,3
24411.47181,22.8512,56.1297,1.1072,0.607,3
24411.77181,22.85123,55.973,1.1146,0.6122,3
24412.07181,22.85127,55.8209,1.0894,0.6131,3
24412.37181,22.85108,55.6754,1.0318,0.5436,3
24412.67181,22.85104,55.5258,1.0236,0.4767,3
24412.97181,22.8511,55.3784,0.9883,0.434,3
24413.27181,22.8511,55.2297,0.9265,0.3992,3
24413.57181,22.8512,55.0744,0.8945,0.3373,3
24413.87181,22.85125,54.9229,0.8607,0.3166,3
24414.17181,22.85129,54.7714,0.8305,0.2596,3
24414.47181,22.85105,54.6205,0.8134,0.2481,3
24414.77181,22.851,54.4692,0.7616,0.2264,3
24415.07181,22.85123,54.3274,0.7433,0.2233,3
24415.37181,22.85127,54.1792,0.7153,0.2213,3
24415.67181,22.85106,54.0265,0.6807,0.2039,3
24415.97181,22.851,53.8767,0.6565,0.1757,3
24416.27181,22.8511,53.7164,0.6647,0.2403,3
24416.57181,22.8511,53.5628,0.6479,0.1683,3
24416.87181,22.84748,53.454,0.6516,0.0683,3
24417.17181,22.84603,53.3183,0.6737,0.1276,3
